Name,Type,FLOPs,CPercent,Memory,MPercent,Params,PPercent,InShape,OutShape
/model.24/m.2/Conv,Conv,13107000,0.97%,233070,0.37%,65535,3.46%,1x256x10x10,1x255x10x10
/model.24/Transpose_2,Transpose,0,0.00%,102000,0.16%,0,0.00%,1x3x85x10x10,1x3x10x10x85
/model.24/Sigmoid_2,Sigmoid,1632000,0.12%,102000,0.16%,0,0.00%,1x3x10x10x85,1x3x10x10x85
/model.24/Split_2,Split,0,0.00%,102000,0.16%,0,0.00%,1x3x10x10x85,1x3x10x10x2
/model.24/Mul_8,Mul,1200,0.00%,2400,0.00%,0,0.00%,1x3x10x10x2,1x3x10x10x2
/model.24/Mul_10,Mul,1200,0.00%,2400,0.00%,0,0.00%,1x3x10x10x2,1x3x10x10x2
/model.24/Add_2,Add,1200,0.00%,3600,0.01%,600,0.03%,1x3x10x10x2,1x3x10x10x2
/model.24/Pow_2,Pow,38400,0.00%,2400,0.00%,0,0.00%,1x3x10x10x2,1x3x10x10x2
/model.24/Mul_9,Mul,1200,0.00%,2400,0.00%,0,0.00%,1x3x10x10x2,1x3x10x10x2
/model.24/Mul_11,Mul,1200,0.00%,3600,0.01%,600,0.03%,1x3x10x10x2,1x3x10x10x2
Total,_,1356877000,100%,62849442,100%,1892636,100%,_,_
